scheme,category,is_number,title,qco_order,mandatory_status,certifying_body
Scheme-I (ISI Mark),Food & Agriculture,IS 4508:1992,Open Ended Slugging Wrenches (Spanners),"Hand Tools (Quality Control) Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Food & Agriculture,IS 4509:1992,Ring Slugging Wrenches (Spanners),"Hand Tools (Quality Control) Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Food & Agriculture,IS 6149:1984,Single-ended Open-jaw Adjustable Wrenches,"Hand Tools (Quality Control) Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Food & Agriculture,IS 2028:2004,Open-Jaw Wrenches (Spanners),"Hand Tools (Quality Control) Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Food & Agriculture,IS 2029:1998,Ring Wrenches (Spanners),"Hand Tools (Quality Control) Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Food & Agriculture,IS 4003 (Part 1): 1978,Pipe Wrenches –General Purpose,"Hand Tools (Quality Control) Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Food & Agriculture,IS 4003 (Part 2): 1986,Pipe Wrenches – Heavy Duty,"Hand Tools (Quality Control) Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Food & Agriculture,IS 3650:1981,Combination Side Cutting Pliers,"Hand Tools (Quality Control) Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Food & Agriculture,IS 15041:2001,Textiles – Flat woven webbing slings made of man-made fibres for general services,"Hand Tools (Quality Control) Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Food & Agriculture,IS 1084:2005,Textiles — Manila Ropes — Specification,"130. Indutech (Quality Control) Order, 2024",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Food & Agriculture,IS 11066:2022,"Fibre Ropes — Polyester — 3-, 4-, 8- and 12- Strand Ropes","Ropes and Cordages (Quality Control) Amendment Order, 2026",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Food & Agriculture,IS 14928:2001,Textiles — Composite Synthetic Fibre Ropes — Specification,"Ropes and Cordages (Quality Control) Amendment Order, 2026",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Food & Agriculture,IS 14929: 2022,Mixed Polyolefin Fibre Ropes,"Ropes and Cordages (Quality Control) Amendment Order, 2026",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Food & Agriculture,IS 1804:2004,Steel wire ropes – Fibre main cores – Specification,"Ropes and Cordages (Quality Control) Amendment Order, 2026",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 4572:2022,"Fibre Ropes — Polyamide — 3-, 4-, 8- and 12- Strand Ropes","Ropes and Cordages (Quality Control) Amendment Order, 2026",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 5175:2022,"Fibre Ropes — Polypropylene Split Film, Monofilament And Multifilament ( PP2 ) and Polypropylene High-Tenacity Multifilament ( PP3 ) —3-, 4-, 8- and 12- Strand Ropes","Ropes and Cordages (Quality Control) Amendment Order, 2026",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 8674 : 2013,Fibre Ropes — Polyethylene —3- And 4-Strand Ropes,"Ropes and Cordages (Quality Control) Amendment Order, 2026",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 17609 : 2021,Fibre Ropes Of Polyester / Polyolefin dual Fibres,"Ropes and Cordages (Quality Control) Amendment Order, 2026",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 12933 (Part 1): 2003,Solar Flat Plate Collector for Solar Water Heating Systems,"Ropes and Cordages (Quality Control) Amendment Order, 2026",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 12933 (Part 2): 2003,Solar Flat Plate Collector for Solar Water Heating Systems,"Ropes and Cordages (Quality Control) Amendment Order, 2026",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 16544: 2016,Standard Specification,"132. Solar Thermal Systems, Devices and Components (Quality Control) Order, 2024",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 16542: 2016,Standard Specification,"132. Solar Thermal Systems, Devices and Components (Quality Control) Order, 2024",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 8637 : 2020,H Acid,"132. Solar Thermal Systems, Devices and Components (Quality Control) Order, 2024",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Chemicals & Fertilizers,IS 11557: 1986,K Acid,"Rescind order of H Acid (Quality Control) Order, 2024",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Chemicals & Fertilizers,IS 18340 : 2023,Vinyl Sulphone,"Rescind order of K Acid (Quality Control) Order, 2024",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Chemicals & Fertilizers,IS 302-2-76:1999,Safety of Household and similar electrical appliances – Part 2 particular requirement Sec 76 electric fence energizers,"Rescind Vinyl Sulphone (Quality Control) Order, 2024",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Chemicals & Fertilizers,IS 2083:2024,Flashlight – Specification,"133. Electric Fence Energizers (Quality Control) Order, 2024",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 17875: 2022,Stainless Steel Seamless pipes and tubes for general service,"134. Flashlight (Quality Control) Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 17876: 2022,Stainless Steel Welded pipes and tubes for general service,"135. Stainless Steel Pipes and Tubes (Quality Control) Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 17631: 2022,Work chairs,"135. Stainless Steel Pipes and Tubes (Quality Control) Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 17632: 2022,General purpose chairs and stools,"Transition Facilitation (Quality Control) Order, 2026",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 17633: 2022,Tables and desks,"Transition Facilitation (Quality Control) Order, 2026",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 17634: 2022,Storage units,"Transition Facilitation (Quality Control) Order, 2026",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 17635: 2022,Beds,"Transition Facilitation (Quality Control) Order, 2026",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 17636: 2022,Bunk beds,"Transition Facilitation (Quality Control) Order, 2026",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 2782: 2023,Refined Nickel,"Transition Facilitation (Quality Control) Order, 2026",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 27: 2023,Primary Lead,"Withdrawal of Refined Nickel (Quality Control) Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 209: 2024,Refined Zinc,"Withdrawal of Primary Lead (Quality Control) Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 26: 2024,Tin Ingot,"Withdrawal of Refined Zinc (Quality Control) Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 11513:2017,Hot Rolled Carbon Steel Strip for Cold Rolling Purposes — Specification,"Steel & Steel Products (Quality Control) Amendment Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 5522:2014,Stainless Steel sheets and strips for utensils- Specification,"Steel & Steel Products (Quality Control) Amendment Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 8748: 1978,Forged/Rolled CTC Segments,"Steel & Steel Products (Quality Control) Amendment Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 14698:1999,Standard Specification,"Steel & Steel Products (Quality Control) Amendment Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 18513: 2023,"Hot-Dip Zinc - Aluminium - Magnesium Alloy Coated Steel Sheets, Plates and Strips","Steel & Steel Products (Quality Control) Amendment Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 1469: 1993,Ferromolybdenum - Specification,"Steel & Steel Products (Quality Control) Amendment Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Chemicals & Fertilizers,IS 5149:2020,Standard Specification,"Rescind order of Styrene (Vinyl Benzene) (Quality Control) Order, 2022",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Chemicals & Fertilizers,IS 17264:2019,Polyester Industrial Yarn (IDY),"Rescind order of Polyester Continuous Filament Fully Drawn Yarn (Quality Control) Order, 2023",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Food & Agriculture,IS 3513 (Part 1) : 1989,Resin treated compressed wood laminates,"Insulated Flask, Bottles and Containers for Domestic Use (Quality Control) Amendment Order, 2024",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Food & Agriculture,IS 3513 (Part 2) : 1989,Resin treated compressed wood laminates (compregs) - For chemical purposes,"Resin Treated Compressed Wood Laminates (Quality Control) Order, 2024",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Food & Agriculture,IS 3513 (Part 3) : 1989,Resin treated compressed wood laminates (compregs) - For general purposes,"Resin Treated Compressed Wood Laminates (Quality Control) Order, 2024",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Food & Agriculture,IS 1363 (Part 3) :2018,"Hexagon Head Bolts, Screws and Nuts of product Grade C - Hexagon Nuts (Size Range M5 to M64)","Bolts, Nuts and Fasteners (Quality Control) Order, 2024",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Food & Agriculture,IS 1364 (Part 1) :2018,"Hexagon Head Bolts, Screws and Nuts of product Grades A and B - Hexagon Head Bolts (Size Range M 1.6 To M 64)","Bolts, Nuts and Fasteners (Quality Control) Order, 2024",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Food & Agriculture,IS 1364 (Part 2) :2018,"Hexagon Head Bolts, Screws and Nuts of Product Grades A and B - Hexagon Head Screws (Size Range M 1.6 to M 64)","Bolts, Nuts and Fasteners (Quality Control) Order, 2024",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Food & Agriculture,IS 10238:2001,Fasteners - Threaded Steel Fastener - Step Bolts for Steel Structures,"Bolts, Nuts and Fasteners (Quality Control) Order, 2024",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 12427 : 2001,Fasteners - Threaded Steel Fasteners - Hexagon Head Transmission Tower Bolts,"Bolts, Nuts and Fasteners (Quality Control) Order, 2024",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 4990 : 2011,Plywood for concrete shuttering works - Specification,"Plywood and Wooden flush door shutters (Quality Control) Order, 2024",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 10701 : 2012,Structural plywood - Specification,"Plywood and Wooden flush door shutters (Quality Control) Order, 2024",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 7092 (Part 2):1987,Aluminium alloy tube for irrigation purposes - extruded tube,"Aluminium and Aluminium Alloy Products (Quality Control) Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 17358 (Part 1) : 2020,Fencing nets for agriculture and horticulture purposes - made from extruded polymer mesh,"Agro Textiles (Quality Control) Amendment Order, 2024",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 17730 (Part 2) : 2021,Hail Protection Nets for Agriculture and Horticulture Purposes - Woven Hail Protection Nets,"Agro Textiles (Quality Control) Amendment Order, 2024",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 1783 (Part 1) :2014,"Drums Large, Fixed Ends - Grade A","98. Drums and Tins (Quality Control) Order, 2023",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 1783 (Part 2) :2014,"Drums, Large, Fixed Ends - Grade","98. Drums and Tins (Quality Control) Order, 2023",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 10325:2000,"Square Tins - 15 Kilograms or litre for Ghee, Vanaspati, Edible Oils and Bakery","98. Drums and Tins (Quality Control) Order, 2023",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 1269(Part 1) : 1997,Legal Metrology - Material Measure of length - Woven metallic and glass fibre tape measures,"Steel Wires or Strands, Nylon or Wire Ropes and Wire mesh (Quality Control) Order, 2024",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 1269(Part 2) : 1997,Legal Metrology - Material Measure of length - Steel tape measures,"103. Legal Metrology - Material Measures of Length (Quality Control) Order, 2023",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 2415 :2015,Cycle - Rubber Tubes (Moulded or Jointed),"111. Cycle and Rickshaw Tyres and Tubes (Quality Control) Order, 2023",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 14927 (Part 2): 2001,Cable Trunking and Ducting Systems for Electrical Installations - Cable Trunking and Ducting Systems Intended for Mounting on Walls or Ceiling,"Electrical Accessories (Quality Control) Order, 2023",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 17570 (Part 1): 2021 ISO 16890-2: 2016,Air Filters for general ventilation - Technical specifications requirements and classification system based upon particulate matter efficiency (ePM),"Air Cooler and Air Filters (Quality Control) Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 302 (Part 2/Sec 9): 2009,"Safety of household and similar electrical appliances - particular requirements - toasters, grills, roasters and similar appliances","Air Cooler and Air Filters (Quality Control) Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 302 (Part 2/Sec 31): 2009,Safety of household and similar electrical appliances - particular requirements - range hoods,"116. Electrical Appliances for Kitchen (Quality Control) Order, 2023",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 302 (Part 2/Sec 23): 2009,Safety of household and similar electrical appliances - particular requirements - appliances for skin or hair care,"116. Electrical Appliances for Kitchen (Quality Control) Order, 2023",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 302 (Part 2/ Sec 80): 2017,Household and similar electrical appliances - Safety - particular requirements for fans,"117. Electrical Appliances for Skin or Hair care (Quality Control) Order, 2023",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 302 (Part 2/Sec 75): 2018,Safety of Household and Similar Electrical Appliances - Particular Requirements - Commercial Dispensing Appliances and Vending Machines,"118. Electrical appliance fans (Quality Control) Order, 2023",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 302 (Part 2/Sec 7): 2010,Safety of household and similar electrical appliances - particular requirements - domestic electric clothes washing machines,"Electrical Appliances for Commercial Dispensing and Vending (Quality Control) Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 459:1992,Corrugated and Semi - Corrugated Asbestos Cement Sheets,"120. Electrical appliance for domestic clothes washing (Quality Control) Order, 2023",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 6908:1991,Asbestos - Cement Pipes and Fittings for Sewerage and Drainage,"121. Asbestos or Fibre Cement based Products (Quality Control) Order, 2024",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 2095 (Part 1):2011,Gypsum plaster boards - Specification: Part 1 plain gypsum plaster boards,"122. Water meters and accessories (Quality Control) Order, 2023",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 2095 (Part 2): 2022,Gypsum Plaster Boards - Coated/ Laminated Gypsum Plaster Boards,"Gypsum based Building Materials (Quality Control) Amendment Order, 2024",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 2095 (Part 3):2022,Gypsum Plaster Boards - Reinforced Gypsum Plaster Boards and Ceiling Tiles,"Gypsum based Building Materials (Quality Control) Amendment Order, 2024",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
Scheme-I (ISI Mark),Steel & Metallurgy,IS 2494 (Part 1): 1994,V-Belts - Endless V-Belts for Industrial Purposes - General Purpose,"Electrical Appliances for domestic water heating (Quality Control) Order, 2025",MANDATORY_UNDER_QCO,Bureau of Indian Standards (BIS)
